,id,name,age,number,position,photo,batch_timestamp
225,22143,Yannick Cahuzac,37.0,18.0,Midfielder,https://media.api-sports.io/football/players/22143.png,2022-05-21 18:30:49.470833
226,343205,Mario Martín,19.0,28.0,Midfielder,https://media.api-sports.io/football/players/343205.png,2024-06-01 18:30:35.285661
227,350037,N. Paz,19.0,32.0,Midfielder,https://media.api-sports.io/football/players/350037.png,2024-06-01 18:30:35.285661
228,162547,T. Zidane,21.0,38.0,Midfielder,https://media.api-sports.io/football/players/162547.png,2024-06-01 18:30:35.285661
229,30426,A. Masiello,37.0,55.0,Defender,https://media.api-sports.io/football/players/30426.png,2024-05-10 18:37:28.983521
230,30994,S. Molina,31.0,79.0,Defender,https://media.api-sports.io/football/players/30994.png,2024-05-10 18:37:28.983521
231,2433,R. Tapia,28.0,5.0,Midfielder,https://media.api-sports.io/football/players/2433.png,2024-07-17 18:43:18.034060
232,304383,T. Allende,24.0,9.0,Attacker,https://media.api-sports.io/football/players/304383.png,2024-07-17 18:43:18.034060
233,47445,Iago Aspas,36.0,10.0,Attacker,https://media.api-sports.io/football/players/47445.png,2024-07-17 18:43:18.034060
234,279757,R. Ciervo,21.0,11.0,Attacker,https://media.api-sports.io/football/players/279757.png,2024-05-10 18:37:28.983521
235,126766,N. Rauti,23.0,23.0,Attacker,https://media.api-sports.io/football/players/126766.png,2024-05-10 18:37:28.983521
236,22253,Benjamin Corgnet,35.0,26.0,Midfielder,https://media.api-sports.io/football/players/22253.png,2022-07-14 07:04:14.703175
237,22235,J. Bamba,27.0,17.0,Attacker,https://media.api-sports.io/football/players/22235.png,2024-07-17 18:43:18.034060
238,26845,T. Douvikas,24.0,12.0,Attacker,https://media.api-sports.io/football/players/26845.png,2024-07-17 18:43:18.034060
239,182602,Julen Lobete,23.0,,Attacker,https://media.api-sports.io/football/players/182602.png,2024-07-17 18:43:18.034060
240,286798,Fran López,21.0,,Attacker,https://media.api-sports.io/football/players/286798.png,2024-07-17 18:43:18.034060
241,50782,Z. Diallo,36.0,5.0,Defender,https://media.api-sports.io/football/players/50782.png,2022-12-30 18:30:48.423614
242,30820,E. Lamanna,34.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/30820.png,2024-05-10 18:37:30.923177
243,413662,Z. Smajlović,20.0,4.0,Defender,https://media.api-sports.io/football/players/413662.png,2024-05-10 18:37:30.923177
244,1830,Gonçalo Paciência,29.0,,Attacker,https://media.api-sports.io/football/players/1830.png,2024-07-17 18:43:18.034060
245,67955,Carles Pérez,25.0,7.0,Attacker,https://media.api-sports.io/football/players/67955.png,2024-07-17 18:43:18.034060
246,403241,Gaizka García,18.0,41.0,Goalkeeper,https://media.api-sports.io/football/players/403241.png,2024-07-17 18:43:19.833729
247,439032,Rubén Montero,18.0,43.0,Goalkeeper,https://media.api-sports.io/football/players/439032.png,2024-07-17 18:43:19.833729
248,122471,Jesús Owono,22.0,31.0,Goalkeeper,https://media.api-sports.io/football/players/122471.png,2024-07-17 18:43:19.833729
249,163060,A. Giménez,23.0,33.0,Goalkeeper,https://media.api-sports.io/football/players/163060.png,2024-07-17 18:43:19.833729
250,47353,Sivera,27.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/47353.png,2024-07-17 18:43:19.833729
251,46813,A. Abqar,24.0,5.0,Defender,https://media.api-sports.io/football/players/46813.png,2024-07-17 18:43:19.833729
252,192011,Joseda Álvarez,22.0,26.0,Defender,https://media.api-sports.io/football/players/192011.png,2024-07-17 18:43:19.833729
253,442058,Álvaro García,18.0,47.0,Defender,https://media.api-sports.io/football/players/442058.png,2024-07-17 18:43:19.833729
254,182636,Javi López,21.0,27.0,Defender,https://media.api-sports.io/football/players/182636.png,2024-07-17 18:43:19.833729
255,41412,N. Maraš,28.0,19.0,Defender,https://media.api-sports.io/football/players/41412.png,2024-07-17 18:43:19.833729
256,438131,Egoitz Muñoz,20.0,36.0,Defender,https://media.api-sports.io/football/players/438131.png,2024-07-17 18:43:19.833729
257,313562,Eneko Ortiz,20.0,39.0,Defender,https://media.api-sports.io/football/players/313562.png,2024-07-17 18:43:19.833729
258,128951,Víctor Parada,21.0,44.0,Defender,https://media.api-sports.io/football/players/128951.png,2024-07-17 18:43:19.833729
259,40419,A. Sedlar,32.0,4.0,Defender,https://media.api-sports.io/football/players/40419.png,2024-07-17 18:43:19.833729
260,6233,N. Tenaglia,27.0,14.0,Defender,https://media.api-sports.io/football/players/6233.png,2024-07-17 18:43:19.833729
261,6085,C. Benavídez,25.0,23.0,Midfielder,https://media.api-sports.io/football/players/6085.png,2024-07-17 18:43:19.833729
262,162686,Antonio Blanco,23.0,8.0,Midfielder,https://media.api-sports.io/football/players/162686.png,2024-07-17 18:43:19.833729
263,297973,Selu Diallo,20.0,35.0,Midfielder,https://media.api-sports.io/football/players/297973.png,2024-07-17 18:43:19.833729
264,47309,Guevara,26.0,6.0,Midfielder,https://media.api-sports.io/football/players/47309.png,2024-07-17 18:43:19.833729
265,104821,Jon Guridi,28.0,18.0,Midfielder,https://media.api-sports.io/football/players/104821.png,2024-07-17 18:43:19.833729
266,140834,A. Mahmoud,23.0,,Midfielder,https://media.api-sports.io/football/players/140834.png,2024-07-17 18:43:19.833729
267,311740,Tomás Mendes,19.0,30.0,Midfielder,https://media.api-sports.io/football/players/311740.png,2024-07-17 18:43:19.833729
268,401419,Ander Sánchez,19.0,28.0,Midfielder,https://media.api-sports.io/football/players/401419.png,2024-07-17 18:43:19.833729
269,107217,Xeber Alkain,26.0,17.0,Attacker,https://media.api-sports.io/football/players/107217.png,2024-07-17 18:43:19.833729
270,343202,Á. Rodríguez,19.0,29.0,Attacker,https://media.api-sports.io/football/players/343202.png,2024-06-01 18:30:35.285661
271,47396,Kike García,34.0,15.0,Attacker,https://media.api-sports.io/football/players/47396.png,2024-07-17 18:43:19.833729
272,390742,J. Panichelli,21.0,29.0,Attacker,https://media.api-sports.io/football/players/390742.png,2024-07-17 18:43:19.833729
273,183751,A. Rebbach,25.0,21.0,Attacker,https://media.api-sports.io/football/players/183751.png,2024-07-17 18:43:19.833729
274,46933,Luis Rioja,30.0,11.0,Attacker,https://media.api-sports.io/football/players/46933.png,2024-07-17 18:43:19.833729
275,187214,Carlos Vicente,24.0,22.0,Attacker,https://media.api-sports.io/football/players/187214.png,2024-07-17 18:43:19.833729
276,336711,Gonzalo García,19.0,33.0,Attacker,https://media.api-sports.io/football/players/336711.png,2024-06-01 18:30:35.285661
277,179996,Fran Vieites,24.0,30.0,Goalkeeper,https://media.api-sports.io/football/players/179996.png,2024-07-17 18:43:21.675111
278,46672,Rui Silva,29.0,13.0,Goalkeeper,https://media.api-sports.io/football/players/46672.png,2024-07-17 18:43:21.675111
279,18812,Adrián,36.0,,Goalkeeper,https://media.api-sports.io/football/players/18812.png,2024-07-17 18:43:21.675111
280,1561,Marc Bartra,32.0,15.0,Defender,https://media.api-sports.io/football/players/1561.png,2024-07-17 18:43:21.675111
281,1439,Héctor Bellerín,28.0,2.0,Defender,https://media.api-sports.io/football/players/1439.png,2024-07-17 18:43:21.675111
282,439994,Pablo Busto,18.0,42.0,Defender,https://media.api-sports.io/football/players/439994.png,2024-07-17 18:43:21.675111
283,47302,Diego Llorente,30.0,,Defender,https://media.api-sports.io/football/players/47302.png,2024-07-17 18:43:21.675111
284,347886,Félix Garreta,19.0,,Defender,https://media.api-sports.io/football/players/347886.png,2024-07-17 18:43:21.675111
285,358431,N. Mendy,19.0,32.0,Defender,https://media.api-sports.io/football/players/358431.png,2024-07-17 18:43:21.675111
286,20600,R. Perraud,26.0,,Defender,https://media.api-sports.io/football/players/20600.png,2024-07-17 18:43:21.675111
287,2469,G. Pezzella,32.0,6.0,Defender,https://media.api-sports.io/football/players/2469.png,2024-07-17 18:43:21.675111
288,351127,Xavi Pleguezuelo,20.0,33.0,Defender,https://media.api-sports.io/football/players/351127.png,2024-07-17 18:43:21.675111
289,47119,Aitor Ruibal,27.0,24.0,Defender,https://media.api-sports.io/football/players/47119.png,2024-07-17 18:43:21.675111
290,1264,Y. Sabaly,30.0,23.0,Defender,https://media.api-sports.io/football/players/1264.png,2024-07-17 18:43:21.675111
291,745,Isco,30.0,22.0,Midfielder,https://media.api-sports.io/football/players/745.png,2024-07-17 18:43:21.675111
292,286084,Sergi Altimira,22.0,27.0,Midfielder,https://media.api-sports.io/football/players/286084.png,2024-07-17 18:43:21.675111
293,146,Álex Collado,24.0,,Midfielder,https://media.api-sports.io/football/players/146.png,2024-07-17 18:43:21.675111
294,133185,J. Cardoso,22.0,4.0,Midfielder,https://media.api-sports.io/football/players/133185.png,2024-07-17 18:43:21.675111
295,30824,E. Capradossi,27.0,13.0,Defender,https://media.api-sports.io/football/players/30824.png,2024-05-10 18:37:30.923177
296,342036,C. Louakima,20.0,28.0,Defender,https://media.api-sports.io/football/players/342036.png,2024-05-10 18:37:30.923177
297,305797,Enrique Fernández,20.0,40.0,Midfielder,https://media.api-sports.io/football/players/305797.png,2024-07-17 18:43:21.675111
298,341917,M. Lemmens,21.0,83.0,Defender,https://media.api-sports.io/football/players/341917.png,2024-05-10 18:37:30.923177
299,1697,Pablo Fornals,27.0,18.0,Midfielder,https://media.api-sports.io/football/players/1697.png,2024-07-17 18:43:21.675111
300,32194,A. Sersanti,21.0,8.0,Midfielder,https://media.api-sports.io/football/players/32194.png,2024-05-10 18:37:30.923177
301,30508,V. Parigini,27.0,14.0,Midfielder,https://media.api-sports.io/football/players/30508.png,2024-05-10 18:37:30.923177
302,128985,Iker Losada,22.0,,Midfielder,https://media.api-sports.io/football/players/128985.png,2024-07-17 18:43:21.675111
303,31237,G. Crociata,26.0,21.0,Midfielder,https://media.api-sports.io/football/players/31237.png,2024-05-10 18:37:30.923177
304,351131,Dani Pérez,18.0,37.0,Midfielder,https://media.api-sports.io/football/players/351131.png,2024-07-17 18:43:21.675111
305,47341,Marc Roca,27.0,21.0,Midfielder,https://media.api-sports.io/football/players/47341.png,2024-07-17 18:43:21.675111
306,185477,Rodri,23.0,17.0,Midfielder,https://media.api-sports.io/football/players/185477.png,2024-07-17 18:43:21.675111
307,1580,William Carvalho,31.0,14.0,Midfielder,https://media.api-sports.io/football/players/1580.png,2024-07-17 18:43:21.675111
308,47579,E. Ávila,29.0,9.0,Attacker,https://media.api-sports.io/football/players/47579.png,2024-07-17 18:43:21.675111
309,3033,C. Bakambu,32.0,11.0,Attacker,https://media.api-sports.io/football/players/3033.png,2024-07-17 18:43:21.675111
310,400948,Assane Diao,18.0,38.0,Attacker,https://media.api-sports.io/football/players/400948.png,2024-07-17 18:43:21.675111
311,181421,A. Ezzalzouli,22.0,7.0,Attacker,https://media.api-sports.io/football/players/181421.png,2024-07-17 18:43:21.675111
312,279765,M. Frigerio,22.0,26.0,Midfielder,https://media.api-sports.io/football/players/279765.png,2024-05-10 18:37:30.923177
313,220,E. Salcedo,22.0,10.0,Attacker,https://media.api-sports.io/football/players/220.png,2024-05-10 18:37:30.923177
314,40624,M. Listkowski,25.0,29.0,Attacker,https://media.api-sports.io/football/players/40624.png,2024-05-10 18:37:30.923177
315,350365,Unai Hernandez,18.0,45.0,Midfielder,https://media.api-sports.io/football/players/350365.png,2022-08-14 07:35:09.356544
316,668,N. Fekir,30.0,8.0,Attacker,https://media.api-sports.io/football/players/668.png,2024-07-17 18:43:21.675111
317,47348,Borja Iglesias,30.0,9.0,Attacker,https://media.api-sports.io/football/players/47348.png,2024-07-17 18:43:21.675111
318,30518,G. Satalino,24.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/30518.png,2024-05-10 18:37:32.883255
319,31065,F. Bardi,31.0,22.0,Goalkeeper,https://media.api-sports.io/football/players/31065.png,2024-05-10 18:37:32.883255
320,342055,E. Pieragnolo,20.0,3.0,Defender,https://media.api-sports.io/football/players/342055.png,2024-05-10 18:37:32.883255
321,31724,R. Fiamozzi,30.0,15.0,Defender,https://media.api-sports.io/football/players/31724.png,2024-05-10 18:37:32.883255
322,30556,F. Romagna,26.0,19.0,Defender,https://media.api-sports.io/football/players/30556.png,2024-05-10 18:37:32.883255
323,47320,Juanmi,30.0,,Attacker,https://media.api-sports.io/football/players/47320.png,2024-07-17 18:43:21.675111
324,30560,L. Cigarini,37.0,8.0,Midfielder,https://media.api-sports.io/football/players/30560.png,2024-05-10 18:37:32.883255
325,47367,Álex Blanco,25.0,20.0,Midfielder,https://media.api-sports.io/football/players/47367.png,2024-05-10 18:37:32.883255
326,347395,A. Vergara,20.0,30.0,Midfielder,https://media.api-sports.io/football/players/347395.png,2024-05-10 18:37:32.883255
327,18906,Ayoze Pérez,30.0,10.0,Attacker,https://media.api-sports.io/football/players/18906.png,2024-07-17 18:43:21.675111
328,57016,C. Gondo,27.0,11.0,Attacker,https://media.api-sports.io/football/players/57016.png,2024-05-10 18:37:32.883255
329,32871,T. Hara,24.0,14.0,Attacker,https://media.api-sports.io/football/players/32871.png,2024-07-17 18:30:52.878646
330,22248,P. Martínez,34.0,,Defender,https://media.api-sports.io/football/players/22248.png,2024-07-17 18:43:23.493860
331,47360,Ximo Navarro,33.0,,Defender,https://media.api-sports.io/football/players/47360.png,2024-07-17 18:43:23.493860
332,46998,Juan Cala,34.0,,Defender,https://media-3.api-sports.io/football/players/46998.png,2023-06-04 18:30:11.452933
333,193870,J. Antiste,21.0,28.0,Attacker,https://media.api-sports.io/football/players/193870.png,2024-05-10 18:37:32.883255
334,25302,J. Morávek,34.0,30.0,Midfielder,https://media-3.api-sports.io/football/players/25302.png,2023-07-08 18:30:11.416301
335,377197,Pablo Muñoz,20.0,,Midfielder,https://media.api-sports.io/football/players/377197.png,2024-07-17 18:43:23.493860
336,48573,J. Rhyner,27.0,4.0,Defender,https://media.api-sports.io/football/players/48573.png,2024-07-05 18:34:53.042574
337,317418,M. Fall,21.0,,Defender,https://media.api-sports.io/football/players/317418.png,2024-05-25 18:34:30.292345
338,19115,B. Peacock-Farrell,27.0,45.0,Goalkeeper,https://media.api-sports.io/football/players/19115.png,2024-07-01 18:38:40.616048
339,46743,Salva Sevilla,39.0,,Midfielder,https://media.api-sports.io/football/players/46743.png,2024-07-17 18:43:23.493860
340,161965,Mario Soriano,21.0,,Midfielder,https://media.api-sports.io/football/players/161965.png,2024-07-17 18:43:23.493860
341,162719,Moha,23.0,,Midfielder,https://media.api-sports.io/football/players/162719.png,2024-05-25 18:34:30.292345
342,371912,Dani Rodríguez,18.0,,Midfielder,https://media.api-sports.io/football/players/371912.png,2024-05-25 18:34:30.292345
343,289788,Yoel Ramírez,21.0,,Goalkeeper,https://media.api-sports.io/football/players/289788.png,2024-05-25 18:34:32.272728
344,48105,R. Morrison,30.0,49.0,Midfielder,https://media-4.api-sports.io/football/players/48105.png,2023-10-07 18:37:51.090927
345,46669,Barbero,25.0,,Attacker,https://media.api-sports.io/football/players/46669.png,2024-07-17 18:43:23.493860
346,46729,Manolo Reina,38.0,1.0,Goalkeeper,https://media-2.api-sports.io/football/players/46729.png,2023-08-05 18:30:11.355109
347,47510,Jonás Ramalho,30.0,22.0,Defender,https://media-3.api-sports.io/football/players/47510.png,2023-08-05 18:30:11.355109
348,284187,S. Mills,20.0,7.0,Midfielder,https://media.api-sports.io/football/players/284187.png,2024-01-23 18:30:30.996894
349,106746,K. Fobi,25.0,,Defender,https://media-3.api-sports.io/football/players/106746.png,2023-08-26 18:30:12.103342
350,18833,Lucas Pérez,35.0,,Attacker,https://media.api-sports.io/football/players/18833.png,2024-07-17 18:43:23.493860
351,47544,G. Imbula,31.0,16.0,Midfielder,https://media.api-sports.io/football/players/47544.png,2024-02-13 18:37:24.200726
352,264487,J. Iskra,21.0,,Defender,https://media.api-sports.io/football/players/264487.png,2024-06-27 18:45:22.969782
353,30777,E. Zukanović,36.0,87.0,Defender,https://media-3.api-sports.io/football/players/30777.png,2023-07-29 18:30:11.842511
354,47523,K. Soni,25.0,27.0,Attacker,https://media-2.api-sports.io/football/players/47523.png,2023-07-29 18:30:11.842511
355,284457,L. Bogarde,19.0,,Defender,https://media.api-sports.io/football/players/284457.png,2024-01-14 18:37:05.579800
356,501,M. Hummels,35.0,15.0,Defender,https://media.api-sports.io/football/players/501.png,2024-06-01 18:30:37.265552
357,25,M. Reus,34.0,11.0,Midfielder,https://media.api-sports.io/football/players/25.png,2024-06-01 18:30:37.265552
358,352116,F. Mozzo,19.0,,Midfielder,https://media.api-sports.io/football/players/352116.png,2023-02-11 18:30:47.740013
359,107187,J. Peñaloza,23.0,11.0,Midfielder,https://media.api-sports.io/football/players/107187.png,2024-02-17 18:35:01.280832
360,30555,F. Pisacane,35.0,4.0,Defender,https://media.api-sports.io/football/players/30555.png,2022-03-13 16:50:32.623255
361,18796,D. Janmaat,33.0,53.0,Defender,https://media.api-sports.io/football/players/18796.png,2022-05-29 18:30:47.928815
362,18944,M. Yoshida,35.0,4.0,Defender,https://media.api-sports.io/football/players/18944.png,2024-07-17 18:30:53.196128
363,854,M. Cáceres,36.0,22.0,Defender,https://media.api-sports.io/football/players/854.png,2024-07-17 18:30:53.196128
364,292343,V. Biagini,19.0,,Goalkeeper,https://media.api-sports.io/football/players/292343.png,2022-07-27 18:30:48.389927
